[2026-03-28 17:33:10] 📋 ==================================================
[2026-03-28 17:33:10] 📋 构建开始
[2026-03-28 17:33:10] 📋 ==================================================
[2026-03-28 17:33:10] 📋 日志文件: /workspace/logs/build/build_20260328_173310.log
[2026-03-28 17:33:10] 📋 入口文件: /workspace/scripts/main.lua
[2026-03-28 17:33:10] 📋 脚本目录: /workspace/scripts
[2026-03-28 17:33:10] 📋 工作目录: /workspace
[2026-03-28 17:33:10] 📋 MCP 环境: production
[2026-03-28 17:33:10] 📋 纹理压缩限制: 每次最多 10 张
[2026-03-28 17:33:10] 📋 步骤 1: 验证入口 Lua 文件存在
[2026-03-28 17:33:10] ✅ 入口文件存在
[2026-03-28 17:33:10] 📋 ⏱️  耗时: 0.01s
[2026-03-28 17:33:10] 📋 步骤 2: 验证 Lua 文件包含 Start() 函数
[2026-03-28 17:33:10] ✅ Start() 函数验证通过
[2026-03-28 17:33:10] 📋 ⏱️  耗时: 0.01s
[2026-03-28 17:33:10] 📋 步骤 3: 验证 scripts 目录存在
[2026-03-28 17:33:10] ✅ scripts 目录存在
[2026-03-28 17:33:11] 📋 ⏱️  耗时: 0.02s
[2026-03-28 17:33:11] 📋 步骤 4: 启动 Lua LSP watch 模式
[2026-03-28 17:33:11] 📋 LSP watch 已运行 (PID: 426)
[2026-03-28 17:33:11] ✅ Lua LSP 检查通过: 0 个错误
[2026-03-28 17:33:11] 📋 ⏱️  耗时: 0.02s
[2026-03-28 17:33:11] 📋 步骤 5: 检查并初始化 .project 目录
[2026-03-28 17:33:11] ✅ .project 目录已正确初始化
[2026-03-28 17:33:11] 📋 ⏱️  耗时: 0.02s
[2026-03-28 17:33:11] 📋 步骤 5.6: 检查/更新 multiplayer 配置
[2026-03-28 17:33:11] ✅ 使用本地已有的 multiplayer 配置
[2026-03-28 17:33:11] 📋 ⏱️  耗时: 0.02s
[2026-03-28 17:33:11] 📋 步骤 6: 更新 project.json 的 entry
[2026-03-28 17:33:11] 📋 更新 project.json: /workspace/.project/project.json
[2026-03-28 17:33:11] 📋   设置 entry: main.lua
[2026-03-28 17:33:11] ✅ project.json 更新完成
[2026-03-28 17:33:11] 📋 步骤 6.1: 检查 project_id 一致性
[2026-03-28 17:33:11] ✅ project_id 一致性检查通过: p_kl6c
[2026-03-28 17:33:11] 📋 ⏱️  耗时: 0.04s
[2026-03-28 17:33:11] 📋 步骤 7: 调用 project_builder.py 进行构建
[2026-03-28 17:33:11] 📋 已设置 AssetsCooking 可执行权限: /home/Maker/.sce/build/AssetsCooking
[2026-03-28 17:33:11] 📋 执行脚本: /home/Maker/.sce/build/project_builder.py
[2026-03-28 17:33:11] 📋 参数: --project /workspace --platform all --cooking /home/Maker/.sce/build/AssetsCooking --cooking-limit 10 --no-7z
[2026-03-28 17:33:11] 📋 Python: python3
[2026-03-28 17:33:17] 📋 project_builder.py stdout:
[2026-03-28 17:33:17] 📋   [INFO] 开始构建项目: /workspace [平台: all]
[2026-03-28 17:33:17] 📋   [INFO] [1/15] 初始化构建目录...
[2026-03-28 17:33:18] 📋   [INFO]   生成 tag: 1.x.x.json (默认)
[2026-03-28 17:33:18] 📋   [INFO]   完成 (0.17s)
[2026-03-28 17:33:18] 📋   [INFO] [13/15] 复制资产...
[2026-03-28 17:33:18] 📋   [INFO]   复制资源到: /workspace/.project/../dist/assets
[2026-03-28 17:33:18] 📋   [INFO]   已复制: 181 个文件
[2026-03-28 17:33:18] 📋   [INFO]   完成 (1.87s)
[2026-03-28 17:33:18] 📋   [INFO] [14/15] 清理旧版本...
[2026-03-28 17:33:18] 📋   [INFO]   清理完成: 0 个旧版本, 1 个孤立资源
[2026-03-28 17:33:18] 📋   [INFO]   完成 (0.06s)
[2026-03-28 17:33:18] 📋   [INFO] [15/15] 输出统计...
[2026-03-28 17:33:18] 📋   
[2026-03-28 17:33:18] 📋   === 构建统计 ===
[2026-03-28 17:33:18] 📋   项目根目录: /workspace
[2026-03-28 17:33:18] 📋   目标平台: all
[2026-03-28 17:33:18] 📋   资产目录: ../assets, ../scripts
[2026-03-28 17:33:18] 📋   
[2026-03-28 17:33:18] 📋   资源统计:
[2026-03-28 17:33:18] 📋     扫描文件: 206
[2026-03-28 17:33:18] 📋     发现资源: 1419
[2026-03-28 17:33:18] 📋     忽略文件: 0
[2026-03-28 17:33:18] 📋     生成 meta: 180
[2026-03-28 17:33:18] 📋     Client 资源: 1419
[2026-03-28 17:33:18] 📋     Server 资源: 1
[2026-03-28 17:33:18] 📋     复制资源: 181
[2026-03-28 17:33:18] 📋     纹理压缩: 2
[2026-03-28 17:33:18] 📋   
[2026-03-28 17:33:18] 📋   Meta 缓存:
[2026-03-28 17:33:18] 📋   
[2026-03-28 17:33:18] 📋   === Meta 缓存统计 ===
[2026-03-28 17:33:18] 📋   本地缓存: 193 条目
[2026-03-28 17:33:18] 📋   命中次数: 0
[2026-03-28 17:33:18] 📋   未命中次数: 193
[2026-03-28 17:33:18] 📋   命中率: 0.0%
[2026-03-28 17:33:18] 📋   加载次数: 193
[2026-03-28 17:33:18] 📋   刷新次数: 0
[2026-03-28 17:33:18] 📋   
[2026-03-28 17:33:18] 📋   远端来源: 3 个
[2026-03-28 17:33:18] 📋     - engine: 4 个文件
[2026-03-28 17:33:18] 📋     - engine-res: 1226 个文件
[2026-03-28 17:33:18] 📋     - official-res: 25358 个文件
[2026-03-28 17:33:18] 📋   
[2026-03-28 17:33:18] 📋   构建完成!
[2026-03-28 17:33:18] 📋     版本: 1.0.1
[2026-03-28 17:33:18] 📋     输出: /workspace/.project/../dist/1.0.1
[2026-03-28 17:33:18] 📋     Client: manifest-d8c82c23.json
[2026-03-28 17:33:18] 📋     Server: manifest-5faa818e.json
[2026-03-28 17:33:18] 📋   [INFO]   完成 (0.00s)
[2026-03-28 17:33:18] 📋   [INFO] 总耗时: 5.71s
[2026-03-28 17:33:18] 📋   [INFO] 构建完成!
[2026-03-28 17:33:18] 📋 设置目录权限...
[2026-03-28 17:33:18] 📋 设置 dist 目录权限: /workspace/dist
[2026-03-28 17:33:19] ✅ dist 目录权限已设置 (root:root, 755/644)
[2026-03-28 17:33:19] 📋 设置目录权限: /workspace/logs
[2026-03-28 17:33:19] 📋 设置目录权限: /workspace/.project
[2026-03-28 17:33:19] 📋 设置目录权限: /workspace/.build
[2026-03-28 17:33:19] ✅ 非 dist 目录权限已设置 (1000:1000)
[2026-03-28 17:33:19] 📋 ⏱️  耗时: 8.39s
[2026-03-28 17:33:19] ✅ ==================================================
[2026-03-28 17:33:19] ✅ 构建完成！总耗时: 8.55s
[2026-03-28 17:33:19] ✅ ==================================================
